,tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
14115,Table 1,2014,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",1659,3861.8478260869565,256.54739227110247,UA,0.4281009879253567,302.9410519395135,F9,0.10695488192743956,188.7867105263158
14116,Table 1,2014,3,30325,31714,"Denver, CO","Fort Myers, FL",1607,222.93478260869566,217.1982447586543,F9,0.42759629449049247,184.2598631698974,F9,0.42759629449049247,184.2598631698974
14117,Table 1,2014,3,30325,31775,"Denver, CO","Sioux Falls, SD",483,210.32608695652175,158.78511627906977,F9,0.6,111.814556416882,F9,0.6,111.814556416882
14118,Table 1,2014,3,30325,31884,"Denver, CO","Spokane, WA",836,413.4782608695652,165.0544952681388,F9,0.3743427970557308,130.9431882022472,F9,0.3743427970557308,130.9431882022472
14119,Table 1,2014,3,30325,31986,"Denver, CO","Grand Rapids, MI",1015,294.2391304347826,243.37757665312154,UA,0.5655707425193942,245.50581319399086,WN,0.2722571111932028,226.04694708276799
14120,Table 1,2014,3,30325,32070,"Denver, CO","Harrisburg, PA",1474,194.56521739130434,220.89608938547485,F9,0.5441340782122905,196.93839835728951,F9,0.5441340782122905,196.93839835728951
14121,Table 1,2014,3,30325,32211,"Denver, CO","Las Vegas, NV",628,2522.0652173913045,126.8200146532776,WN,0.43222859113045725,137.10985143085054,F9,0.3737016765073482,106.53311036789297
14122,Table 1,2014,3,30325,32337,"Denver, CO","Indianapolis, IN",977,860.9782608695652,185.90369902790053,WN,0.47153137230147707,177.2845515394913,F9,0.3739426840045449,164.3919311276165
14123,Table 1,2014,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",967,3910.0,200.43999499610808,WN,0.39383409318358725,198.97771581845134,F9,0.1945957967307906,138.2993
14124,Table 1,2014,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",1709,1166.5217391304348,207.08118710398807,WN,0.2264256429370108,204.83156378600822,NK,0.18225866567275437,122.76232106339468
14125,Table 1,2014,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,5145.326086956522,172.32119272450726,WN,0.41591144347973047,169.9324867939862,F9,0.2546633711473055,131.8826047283285
14126,Table 1,2014,3,30325,32600,"Denver, CO","Little Rock, AR",771,179.67391304347825,199.98058076225044,UA,0.382335148215366,255.45981012658228,F9,0.3702359346642468,122.08218954248366
14127,Table 1,2014,3,30325,33044,"Denver, CO","Louisville, KY",1024,238.15217391304347,243.23601095390234,WN,0.5431309904153354,234.88210084033614,AA,0.10862619808306709,219.24453781512605
14128,Table 1,2014,3,30325,33192,"Denver, CO","Sacramento, CA",909,820.6521739130435,205.05750993377484,WN,0.6580132450331125,194.84210950080515,WN,0.6580132450331125,194.84210950080515
14129,Table 1,2014,3,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",1506,753.2608695652174,228.52392496392497,WN,0.3903318903318903,245.31900184842883,F9,0.32655122655122654,171.61387538665488
14130,Table 1,2014,3,30325,33198,"Denver, CO","Kansas City, MO",533,1284.7826086956522,146.77390016920475,WN,0.4699661590524535,162.8548694869487,F9,0.3695431472081218,110.52637362637363
14131,Table 1,2014,3,30325,33214,"Denver, CO","San Antonio, TX",794,600.1086956521739,191.04236551349393,WN,0.6145625792428908,179.6387562628942,WN,0.6145625792428908,179.6387562628942
14132,Table 1,2014,3,30325,33244,"Denver, CO","Memphis, TN",872,257.0652173913044,203.62706131078224,F9,0.6528541226215645,150.94261658031087,F9,0.6528541226215645,150.94261658031087
14133,Table 1,2014,3,30325,33316,"Denver, CO","Omaha, NE",472,725.6521739130435,134.02053624925105,WN,0.42180946674655484,134.91935369318182,F9,0.34481725584182144,104.88501303214596
14134,Table 1,2014,3,30325,33342,"Denver, CO","Milwaukee, WI",896,1006.4130434782609,162.13386974835296,F9,0.5266227454368723,143.04226825266613,F9,0.5266227454368723,143.04226825266613
14135,Table 1,2014,3,30325,33485,"Denver, CO","Madison, WI",826,250.32608695652175,213.1068171949631,F9,0.4889274858879722,149.33880994671404,F9,0.4889274858879722,149.33880994671404
14136,Table 1,2014,3,30325,33495,"Denver, CO","New Orleans, LA",1062,657.9347826086956,177.37929952089874,WN,0.47761440607962996,168.66122448979593,F9,0.16091194449033538,146.861704312115
14137,Table 1,2014,3,30325,33570,"Denver, CO","San Diego, CA",853,1901.8478260869565,160.9595130593816,WN,0.4550494370463508,162.35455915599096,F9,0.33617191518546036,133.77648758925537
14138,Table 1,2014,3,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",1553,292.5,258.8823114083984,F9,0.4277220364176886,206.2118158123371,F9,0.4277220364176886,206.2118158123371
14139,Table 1,2014,3,30325,33851,"Denver, CO","Oklahoma City, OK",495,645.7608695652174,145.80195253324356,WN,0.4771923918532234,152.44765432098765,F9,0.31038545699377207,102.9972885032538
14140,Table 1,2014,3,30325,34057,"Denver, CO","Portland, OR",991,1516.8478260869565,177.02341096381227,F9,0.38258688642063776,156.1004307922832,F9,0.38258688642063776,156.1004307922832
14141,Table 1,2014,3,30325,34100,"Denver, CO","Philadelphia, PA",1558,1211.9565217391305,261.36829596412554,US,0.41596412556053813,256.17210004312204,WN,0.3262780269058296,243.59782847718526
14142,Table 1,2014,3,30325,34492,"Denver, CO","Raleigh/Durham, NC",1436,538.4782608695652,244.08322567622125,WN,0.587202260799354,247.09824682021312,US,0.10314897052886557,230.1573385518591
14143,Table 1,2014,3,30325,34524,"Denver, CO","Richmond, VA",1482,178.3695652173913,266.3575868372943,US,0.2797074954296161,270.3544662309368,WN,0.1340645947592931,205.7490909090909
14144,Table 1,2014,3,30325,34570,"Denver, CO","Reno, NV",804,419.1304347826087,194.23459543568464,WN,0.5637966804979253,186.3597516099356,WN,0.5637966804979253,186.3597516099356
14145,Table 1,2014,3,30325,34614,"Denver, CO","Salt Lake City, UT",391,1385.6521739130435,146.34122999686224,WN,0.3799027298399749,145.26353499896757,F9,0.29471289614057106,114.37101410700026
14146,Table 1,2014,3,30325,34653,"Denver, CO","Tulsa, OK",541,374.67391304347825,201.98079489411083,WN,0.6124165941398317,190.87655139744197,WN,0.6124165941398317,190.87655139744197
14147,Table 1,2014,3,30325,34689,"Denver, CO","Santa Barbara, CA",916,198.15217391304347,207.63603949533734,F9,0.5842018650575974,143.03417840375587,F9,0.5842018650575974,143.03417840375587
14148,Table 1,2014,3,30397,30158,"Atlanta, GA (Metropolitan Area)","Atlantic City, NJ",679,202.7173913043478,85.23415549597856,NK,1.0,85.23415549597856,NK,1.0,85.23415549597856
14149,Table 1,2014,3,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",731,2504.782608695652,228.0225872244402,DL,0.35098073251171674,285.3362017804154,NK,0.1600850546780073,114.79918677148278
14150,Table 1,2014,3,30397,30198,"Atlanta, GA (Metropolitan Area)","Pittsburgh, PA",526,804.3478260869565,197.66545945945947,DL,0.6136486486486487,214.7142699845849,FL,0.125,145.6624864864865
14151,Table 1,2014,3,30397,30325,"Atlanta, GA (Metropolitan Area)","Denver, CO",1199,1789.3478260869565,200.55252095735634,DL,0.4057222694690803,231.01934421320556,F9,0.19116753735876565,155.72294248490627
14152,Table 1,2014,3,30397,30423,"Atlanta, GA (Metropolitan Area)","Austin, TX",813,615.3260869565217,225.68933050697757,DL,0.5822292881116411,230.69957524271845,WN,0.2898781134075252,209.1780621572212
14153,Table 1,2014,3,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",1587,811.7391304347826,267.8828468130691,DL,0.4815211569362614,278.71362625139045,WN,0.2147830744509909,246.72481296758104
14154,Table 1,2014,3,30397,30529,"Atlanta, GA (Metropolitan Area)","Hartford, CT",859,751.6304347826087,220.8553000723066,DL,0.5839479392624729,239.31609707776127,FL,0.19522776572668113,178.7771111111111
14155,Table 1,2014,3,30397,30559,"Atlanta, GA (Metropolitan Area)","Seattle, WA",2182,1163.1521739130435,332.00610223343614,DL,0.6139613120269134,363.8310502283105,AS,0.13363237080646667,289.8964335664336
14156,Table 1,2014,3,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",554,920.5434782608696,193.6608690518361,DL,0.5514228362262369,229.50556745182013,F9,0.18455543747786043,91.62891874600128
14157,Table 1,2014,3,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",952,2376.521739130435,246.97572722283206,DL,0.6577021587998536,267.8887552155772,WN,0.1488748627881449,194.2805837173579
14158,Table 1,2014,3,30397,30792,"Atlanta, GA (Metropolitan Area)","Buffalo, NY",712,389.3478260869565,241.4183696259073,DL,0.5876605248464545,272.9277909738717,WN,0.15131211613623674,178.3160516605166
14159,Table 1,2014,3,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",577,4149.347826086957,214.67662545187824,DL,0.5745271650861843,233.31646452671896,FL,0.10242573479331482,177.81217391304347
14160,Table 1,2014,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",606,3008.586956521739,230.69645579681347,DL,0.46128834134181146,244.33783677944862,WN,0.21868564615773692,194.12854782752353
14161,Table 1,2014,3,30397,31057,"Atlanta, GA (Metropolitan Area)","Charlotte, NC",226,282.7173913043478,274.6097654748174,DL,0.5501730103806228,301.01851851851853,US,0.4340638216070742,239.66713906111602
14162,Table 1,2014,3,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",447,624.6739130434783,200.26909692013226,DL,0.6754828606229337,215.4374034003091,WN,0.17800591613015487,154.94995112414466
14163,Table 1,2014,3,30397,31123,"Atlanta, GA (Metropolitan Area)","St. Louis, MO",484,759.6739130434783,217.31513807411648,DL,0.5820575189583631,237.05695673549656,FL,0.1264844756045214,152.102036199095
14164,Table 1,2014,3,30397,31136,"Atlanta, GA (Metropolitan Area)","Jacksonville, FL",270,564.3478260869565,192.04466486902928,DL,0.6419491525423728,211.2864386438644,FL,0.15812788906009245,150.78672350791717
14165,Table 1,2014,3,30397,31267,"Atlanta, GA (Metropolitan Area)","Dayton, OH",432,214.45652173913044,221.54130765331982,DL,0.843385707045109,226.04381009615383,WN,0.03750633552965028,161.19864864864866
14166,Table 1,2014,3,30397,31295,"Atlanta, GA (Metropolitan Area)","Detroit, MI",594,1180.8695652173913,256.7390648011782,DL,0.6732326951399117,284.76800656275634,FL,0.1130338733431517,175.06620521172638
14167,Table 1,2014,3,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",696,1726.9565217391305,202.66914023162136,DL,0.407162638469285,224.69714020714176,WN,0.22916666666666666,192.83158472946994
14168,Table 1,2014,3,30397,31454,"Atlanta, GA (Metropolitan Area)","Orlando, FL",404,1563.9130434782608,171.79690019460662,DL,0.5661662496524882,184.27004664866192,WN,0.17041979427300527,152.78393148450246
14169,Table 1,2014,3,30397,31650,"Atlanta, GA (Metropolitan Area)","Minneapolis/St. Paul, MN",907,1115.5434782608695,276.18319204910847,DL,0.6762155315209978,308.6866858789625,WN,0.14449965896911235,203.63364801078893
14170,Table 1,2014,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",795,6057.826086956522,256.0277129835642,DL,0.6714993181655063,272.0345500213767,WN,0.12116916672647671,180.46555604916333
14171,Table 1,2014,3,30397,31714,"Atlanta, GA (Metropolitan Area)","Fort Myers, FL",515,411.6304347826087,165.73702138896223,DL,0.573541061526274,176.76418047882137,FL,0.2363348296804859,143.41988826815643
14172,Table 1,2014,3,30397,31721,"Atlanta, GA (Metropolitan Area)","Flint, MI",645,184.34782608695653,217.06998820754717,DL,0.8514150943396226,216.74459833795015,WN,0.07075471698113207,195.765
14173,Table 1,2014,3,30397,31986,"Atlanta, GA (Metropolitan Area)","Grand Rapids, MI",640,236.08695652173913,283.57154696132596,DL,0.7767034990791897,294.4009484291642,FL,0.029005524861878452,200.84126984126985
14174,Table 1,2014,3,30397,31995,"Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",306,175.2173913043478,253.03951612903225,DL,0.8312655086848635,262.1029850746269,US,0.15818858560794044,205.6635294117647
14175,Table 1,2014,3,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,1389.2391304347825,259.7165558250528,DL,0.5239026680228465,292.1677419354839,WN,0.25889992958297475,215.05448776065276
14176,Table 1,2014,3,30397,32337,"Atlanta, GA (Metropolitan Area)","Indianapolis, IN",432,781.5217391304348,184.90703755215577,DL,0.5571627260083449,208.3244133799301,WN,0.14714881780250347,148.85368620037806
14177,Table 1,2014,3,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2139,1956.5217391304348,318.23560555555554,DL,0.5001666666666666,359.83141175163837,WN,0.23016666666666666,249.62932657494568
14178,Table 1,2014,3,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",594,2962.717391304348,163.7107055068423,DL,0.5613236966650769,181.4032156862745,NK,0.16318743808929817,98.10375449640287
14179,Table 1,2014,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",1947,2866.6304347826085,304.9673074735525,DL,0.5225799112728927,351.51139892613554,WN,0.212717552041861,237.37067736185384
14180,Table 1,2014,3,30397,33044,"Atlanta, GA (Metropolitan Area)","Louisville, KY",321,279.89130434782606,223.87627184466018,DL,0.8850485436893204,229.62154453707765,WN,0.035339805825242716,167.9934065934066
14181,Table 1,2014,3,30397,33105,"Atlanta, GA (Metropolitan Area)","Cincinnati, OH",373,329.5652173913044,284.70976253298153,DL,0.9320580474934037,288.3765038924275,US,0.053759894459102904,226.06993865030674
14182,Table 1,2014,3,30397,33192,"Atlanta, GA (Metropolitan Area)","Sacramento, CA",2092,334.3478260869565,314.96319895968793,DL,0.4317295188556567,381.95218373493975,WN,0.3368010403120936,244.37335907335907
14183,Table 1,2014,3,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",406,1228.5869565217392,178.8347783774219,DL,0.5784305051756171,189.1859590088712,FL,0.1521719897372379,153.57412790697674
14184,Table 1,2014,3,30397,33198,"Atlanta, GA (Metropolitan Area)","Kansas City, MO",692,746.6304347826087,215.85677682340952,DL,0.5514630950647839,229.50197993664202,FL,0.11748434997816276,184.88550185873606
14185,Table 1,2014,3,30397,33214,"Atlanta, GA (Metropolitan Area)","San Antonio, TX",874,549.5652173913044,218.82954905063292,DL,0.5298655063291139,231.66095558044046,WN,0.28975474683544306,195.02361774744028
14186,Table 1,2014,3,30397,33244,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,300.8695652173913,317.74375,DL,0.9313583815028902,321.99270752521335,US,0.05997109826589595,258.3072289156627
14187,Table 1,2014,3,30397,33316,"Atlanta, GA (Metropolitan Area)","Omaha, NE",821,245.1086956521739,278.5628381374723,DL,0.5161862527716187,344.5520618556701,WN,0.22483370288248336,192.30138067061145
14188,Table 1,2014,3,30397,33342,"Atlanta, GA (Metropolitan Area)","Milwaukee, WI",669,749.2391304347826,195.6736544320325,DL,0.5948063252575077,214.61446341463414,FL,0.22718700130567243,158.2690932311622
14189,Table 1,2014,3,30397,33495,"Atlanta, GA (Metropolitan Area)","New Orleans, LA",425,775.4347826086956,183.97677319876647,DL,0.6752172694140735,195.24567157982148,WN,0.216148023549201,160.37937743190662
14190,Table 1,2014,3,30397,33570,"Atlanta, GA (Metropolitan Area)","San Diego, CA",1892,731.4130434782609,285.92227671273594,DL,0.5033437360677664,333.3803070563921,WN,0.2851835339574974,235.0706096925482
14191,Table 1,2014,3,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,395.8695652173913,228.8912959912136,DL,0.8069741900054915,231.83627084042192,US,0.13069741900054915,217.63046218487395
14192,Table 1,2014,3,30397,33851,"Atlanta, GA (Metropolitan Area)","Oklahoma City, OK",761,340.0,212.28877877237852,DL,0.5767263427109974,229.88847006651883,WN,0.24744245524296676,175.75762273901807
14193,Table 1,2014,3,30397,34027,"Atlanta, GA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",545,551.8478260869565,180.47788063817214,DL,0.8095331888910774,185.99087591240877,WN,0.15836123695095528,150.55932835820894
14194,Table 1,2014,3,30397,34057,"Atlanta, GA (Metropolitan Area)","Portland, OR",2172,535.4347826086956,314.7920016240357,DL,0.5458790093382054,362.3713276310896,AS,0.13601299228583028,263.85671641791043
14195,Table 1,2014,3,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",666,1607.2826086956522,234.87008182863326,DL,0.5191722458916616,251.85504754461377,WN,0.11124636505038209,181.1741641337386
14196,Table 1,2014,3,30397,34321,"Atlanta, GA (Metropolitan Area)","Portland, ME",1027,206.7391304347826,292.05425867507887,DL,0.8175604626708728,298.04340836012864,US,0.10725552050473186,272.05196078431374
14197,Table 1,2014,3,30397,34492,"Atlanta, GA (Metropolitan Area)","Raleigh/Durham, NC",356,965.5434782608696,189.15555555555557,DL,0.6387481706630643,208.02083186464574,FL,0.22053360351232693,144.76850433894845
14198,Table 1,2014,3,30397,34524,"Atlanta, GA (Metropolitan Area)","Richmond, VA",481,588.3695652173913,198.3332532791428,DL,0.6720857195640125,214.9162177020341,WN,0.19674856826159245,146.54215962441316
14199,Table 1,2014,3,30397,34576,"Atlanta, GA (Metropolitan Area)","Rochester, NY",749,220.65217391304347,251.17379310344828,DL,0.7049261083743842,265.1315863032844,US,0.13793103448275862,221.11785714285713
14200,Table 1,2014,3,30397,34614,"Atlanta, GA (Metropolitan Area)","Salt Lake City, UT",1590,522.7173913043479,332.57483884383447,DL,0.652734456227906,383.90258043963047,WN,0.10896236223747141,216.37919847328243
14201,Table 1,2014,3,30397,35096,"Atlanta, GA (Metropolitan Area)","Syracuse, NY",794,224.67391304347825,266.6166424770198,DL,0.7368166424770198,273.1983585029547,US,0.1935171746492501,242.01475
14202,Table 1,2014,3,30397,35356,"Atlanta, GA (Metropolitan Area)","Trenton, NJ",701,261.19565217391306,106.80262172284644,F9,0.9975031210986267,106.83888193575302,F9,0.9975031210986267,106.83888193575302
14203,Table 1,2014,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",190,1051.9565217391305,170.15605497003514,WN,0.6914651787559413,175.39997011356843,AA,0.30088861334986566,157.2664835164835
14204,Table 1,2014,3,30423,30325,"Austin, TX","Denver, CO",775,1164.891304347826,160.91775683493515,WN,0.4317439581972567,170.10421439377566,F9,0.3485117103667071,124.72048192771085
14205,Table 1,2014,3,30423,30466,"Austin, TX","Phoenix, AZ",872,507.2826086956522,232.27081637025927,WN,0.5894578958645811,227.06165030897856,WN,0.5894578958645811,227.06165030897856
14206,Table 1,2014,3,30423,30559,"Austin, TX","Seattle, WA",1770,578.0434782608696,237.53196690485146,AS,0.41519368183527644,244.22839673913043,UA,0.2181271154569387,218.9331896551724
14207,Table 1,2014,3,30423,30615,"Austin, TX","El Paso, TX",528,309.3478260869565,190.16605762473648,WN,0.893183415319747,190.37907159716758,AA,0.08573436401967674,181.85040983606558
14208,Table 1,2014,3,30423,30693,"Austin, TX","Nashville, TN",756,297.39130434782606,224.9545321637427,WN,0.7324561403508771,228.80124750499002,AA,0.18055555555555555,206.22914979757084
14209,Table 1,2014,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",1698,736.9565217391304,238.9475663716814,B6,0.25958702064896755,251.03602272727272,WN,0.21415929203539824,216.91280991735536
14210,Table 1,2014,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",1342,996.195652173913,272.6003818876159,WN,0.46699399890889254,256.403691588785,AA,0.1740316421167485,256.02
14211,Table 1,2014,3,30423,30977,"Austin, TX","Chicago, IL",978,1048.3695652173913,259.4010264385692,AA,0.39129082426127526,247.795786963434,WN,0.34618973561430794,239.02926025756216
14212,Table 1,2014,3,30423,31057,"Austin, TX","Charlotte, NC",1032,226.6304347826087,261.03529976019183,US,0.47050359712230216,305.4959225280326,DL,0.1884892086330935,217.8648854961832
14213,Table 1,2014,3,30423,31123,"Austin, TX","St. Louis, MO",721,200.2173913043478,263.1394679695983,WN,0.6259500542888164,267.92922810060713,AA,0.26112920738327905,243.0933471933472
14214,Table 1,2014,3,30423,31295,"Austin, TX","Detroit, MI",1149,280.8695652173913,285.70390866873066,DL,0.4810371517027864,335.1209975864843,WN,0.19582043343653252,222.70158102766797
14215,Table 1,2014,3,30423,31453,"Austin, TX","Houston, TX",148,235.0,178.76572617946346,WN,0.5832562442183163,173.16264869151468,WN,0.5832562442183163,173.16264869151468
14216,Table 1,2014,3,30423,31454,"Austin, TX","Orlando, FL",994,606.0869565217391,168.40347919655667,WN,0.4931850789096126,167.19701818181818,B6,0.2727761836441894,157.8955950032873
14217,Table 1,2014,3,30423,31650,"Austin, TX","Minneapolis/St. Paul, MN",1042,343.04347826086956,298.6135614702155,DL,0.4550063371356147,362.9392061281337,AA,0.2376425855513308,235.26866666666666
14218,Table 1,2014,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",1559,1658.2608695652175,232.84810566334556,UA,0.24973780807551127,273.6112335958005,WN,0.14427110644992133,191.2263516583371
14219,Table 1,2014,3,30423,32211,"Austin, TX","Las Vegas, NV",1090,786.304347826087,196.0357340337296,WN,0.5463090959358584,227.51065283400808,G4,0.19726292507602985,108.31534688156972
14220,Table 1,2014,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",1504,1708.4782608695652,247.3849217457692,WN,0.3698943885990584,233.23381492948056,WN,0.3698943885990584,233.23381492948056
14221,Table 1,2014,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",1105,535.7608695652174,188.9752485291134,WN,0.36721444512071416,173.81370165745855,WN,0.36721444512071416,173.81370165745855
14222,Table 1,2014,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",1242,1534.891304347826,225.92817080943277,WN,0.2726435804829686,231.91563636363637,B6,0.1836980383825508,187.64722436391673
14223,Table 1,2014,3,30423,32896,"Austin, TX","Lubbock, TX",341,190.43478260869566,175.70707762557078,WN,0.910958904109589,176.33815789473684,UA,0.0182648401826484,155.121875
14224,Table 1,2014,3,30423,33192,"Austin, TX","Sacramento, CA",1481,174.7826086956522,267.68911691542286,WN,0.5771144278606966,258.625,DL,0.10074626865671642,233.5185185185185
14225,Table 1,2014,3,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",928,234.34782608695653,212.71702226345084,WN,0.615491651205937,210.5035418236624,AA,0.1326530612244898,209.98636363636365
14226,Table 1,2014,3,30423,33198,"Austin, TX","Kansas City, MO",650,211.30434782608697,200.86121399176955,WN,0.5684156378600823,217.76841628959275,AA,0.3271604938271605,169.3808176100629
14227,Table 1,2014,3,30423,33495,"Austin, TX","New Orleans, LA",444,266.5217391304348,198.91260195758565,WN,0.7740619902120718,200.83609062170706,WN,0.7740619902120718,200.83609062170706
14228,Table 1,2014,3,30423,33570,"Austin, TX","San Diego, CA",1164,437.60869565217394,247.89572776949825,WN,0.6897665176353701,256.23583003240907,AA,0.10457029309488326,221.1083135391924
14229,Table 1,2014,3,30423,34057,"Austin, TX","Portland, OR",1715,340.6521739130435,233.48599234205489,WN,0.3956604977664327,233.3232258064516,UA,0.26898532227185706,217.2502965599051
14230,Table 1,2014,3,30423,34100,"Austin, TX","Philadelphia, PA",1430,324.3478260869565,254.44480563002682,US,0.3873994638069705,272.6970588235294,WN,0.1306970509383378,224.31179487179486
14231,Table 1,2014,3,30423,34492,"Austin, TX","Raleigh/Durham, NC",1162,186.52173913043478,261.8390442890443,WN,0.34032634032634035,228.08767123287672,WN,0.34032634032634035,228.08767123287672
14232,Table 1,2014,3,30423,34614,"Austin, TX","Salt Lake City, UT",1086,257.7173913043478,245.38186419232392,DL,0.3239139603542809,306.49440104166666,US,0.20033741037536903,175.81473684210528
14233,Table 1,2014,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",633,174.34782608695653,250.91938902743144,US,0.4021197007481297,244.01503875968993,US,0.4021197007481297,244.01503875968993
14234,Table 1,2014,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",1976,297.2826086956522,306.31912248628885,AA,0.5177330895795247,284.8392655367232,AA,0.5177330895795247,284.8392655367232
14235,Table 1,2014,3,30466,30198,"Phoenix, AZ","Pittsburgh, PA",1814,378.04347826086956,254.36017826336976,WN,0.41000575043128235,229.1798036465638,WN,0.41000575043128235,229.1798036465638
14236,Table 1,2014,3,30466,30559,"Phoenix, AZ","Seattle, WA",1107,1773.4782608695652,200.32914317234616,AS,0.36258886982103455,200.4140804597701,WN,0.30589605295415545,189.79400921658987
14237,Table 1,2014,3,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",1999,1246.5217391304348,313.18721660272064,WN,0.3685036623648413,272.2207288215807,WN,0.3685036623648413,272.2207288215807
14238,Table 1,2014,3,30466,31123,"Phoenix, AZ","St. Louis, MO",1262,593.2608695652174,228.63211799193843,WN,0.5258336386954928,230.2687804878049,US,0.3420666910956394,225.74434922335297
14239,Table 1,2014,3,30466,31884,"Phoenix, AZ","Spokane, WA",1020,302.82608695652175,205.49314429289305,US,0.457286432160804,200.0040031397174,US,0.457286432160804,200.0040031397174
14240,Table 1,2014,3,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,2968.695652173913,193.46619434680727,WN,0.5280462800234329,200.44587435861877,US,0.3156854130052724,193.9559382973788
14241,Table 1,2014,3,30466,33192,"Phoenix, AZ","Sacramento, CA",647,675.3260869565217,210.86244970223726,WN,0.6351199098664091,219.25086163203244,US,0.2753903106389828,197.32127410870837
14242,Table 1,2014,3,30466,33195,"Phoenix, AZ","Tampa, FL (Metropolitan Area)",1788,342.0652173913044,260.67864632983793,WN,0.4242135367016206,248.26629213483147,WN,0.4242135367016206,248.26629213483147
14243,Table 1,2014,3,30466,33214,"Phoenix, AZ","San Antonio, TX",843,361.30434782608694,228.4021359807461,WN,0.5706979542719615,224.43705851344228,WN,0.5706979542719615,224.43705851344228
14244,Table 1,2014,3,30466,33570,"Phoenix, AZ","San Diego, CA",304,1373.3695652173913,159.5843213296399,WN,0.7401662049861496,162.22786569717707,US,0.2481994459833795,151.7183992346939
14245,Table 1,2014,3,30466,34057,"Phoenix, AZ","Portland, OR",1009,1176.8478260869565,179.25342200055417,WN,0.42698808534220006,171.76439541423318,AS,0.15211970074812967,151.27261687917425
14246,Table 1,2014,3,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",1891,292.82608695652175,239.7501113585746,WN,0.46325167037861914,237.17940705128206,DL,0.19339272457312545,217.38579654510556
14247,Table 1,2014,3,30466,34570,"Phoenix, AZ","Reno, NV",601,449.67391304347825,171.49944404157603,WN,0.5134155184916607,174.6828154425612,US,0.43848199178148417,165.21857772877618
14248,Table 1,2014,3,30466,34614,"Phoenix, AZ","Salt Lake City, UT",507,975.4347826086956,192.27024738132383,WN,0.44662357922888346,203.70331836327344,US,0.26142188544684647,180.3072463768116
14249,Table 1,2014,3,30529,30466,"Hartford, CT","Phoenix, AZ",2213,176.52173913043478,319.9616379310345,WN,0.39532019704433496,292.31666666666666,WN,0.39532019704433496,292.31666666666666
14250,Table 1,2014,3,30529,30559,"Hartford, CT","Seattle, WA",2432,185.97826086956522,353.933430742256,DL,0.3173582700175336,374.9257826887661,WN,0.29748684979544127,316.84793713163066
14251,Table 1,2014,3,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",326,1139.1304347826087,142.1669751908397,WN,0.37452290076335876,144.3408152866242,B6,0.19141221374045803,103.64760717846461
